col_num code v[vesc] alpha[deg] mtot[MSUN] gamma[1] wft[%] wfp[%] Nbig[1] mfr[mtot] r1[AU] phi_r1[rad] th_r1[rad] v1[AU/yr/2pi] phi_v1[rad] th_v1[rad] m1[mtot] wf1[1] r2[AU] phi_r2[rad] th_r2[rad] v2[AU/yr/2pi] phi_v2[rad] th_v2[rad] m2[mtot] w1[wtot]
539 230210 2.0 60.0 9.4379095486e-10 1.0 20.0 10.0 2 0.00202161587053 0.000104577282072 1.38231839119 1.56951623757 0.013521113217 1.34979752294 1.56942157129 0.500887303951 0.322235008807 0.000105445447483 -1.75719712665 1.57150786072 0.0136379374583 -1.78914873992 1.5715454541 0.497091080179 0.66471866624 
540 230211 2.0 60.0 9.4379095486e-10 1.0 20.0 20.0 2 0.00296207051041 0.00010374980742 -1.76641245672 1.57194517035 0.0134783861244 -1.79941591181 1.57190794261 0.498836217457 0.494193156641 0.000103867606761 1.37456824782 1.56995333366 0.0134945021294 1.34147008926 1.56975850986 0.498201712033 0.491027358407 
541 231000 2.0 60.0 7.390278043e-08 0.1 10.0 10.0 2 0.00461626830554 9.09188083878e-05 1.37362851455 1.57084182203 0.0114803871901 1.35020446933 1.57066757926 0.909416930842 0.896103945603 0.000931765110269 -1.76952322208 1.57077724132 0.117716192564 -1.79326898434 1.5708423763 0.0859668008522 0.073685060175 
542 231001 2.0 60.0 7.390278043e-08 0.1 10.0 20.0 2 0.00433690938142 9.12949727127e-05 1.36948131501 1.57018446664 0.0115712400006 1.34537528476 1.56957682343 0.908892099389 0.831320855644 0.000925708737924 -1.7732022254 1.57117676425 0.117321725723 -1.79749748022 1.57116796542 0.0867709912291 0.135238929639 
543 231010 2.0 60.0 7.390278043e-08 0.1 20.0 10.0 2 0.00371385815172 9.02097351335e-05 1.36674484527 1.56968075973 0.0114401694033 1.34066336229 1.56740878439 0.907550938819 0.94310777253 0.000900412699998 -1.77847158149 1.57036182346 0.114363524905 -1.80391148477 1.57052947922 0.0887352030296 0.0415837643894 
544 231011 2.0 60.0 7.390278043e-08 0.1 20.0 20.0 2 0.00350331849685 8.9787844597e-05 1.36572932175 1.57144816187 0.011407155166 1.34123170859 1.57143283604 0.908394668653 0.908597689754 0.000904074265847 -1.77946273297 1.57069345597 0.115103373723 -1.80488431447 1.5706819613 0.0881020128498 0.0739829482689 
545 231100 2.0 60.0 7.390278043e-08 0.5 10.0 10.0 2 0.00454920961882 0.000324825511215 1.3480146005 1.57047439207 0.0417218197852 1.32141893932 1.56983867047 0.665454282352 0.642828487419 0.000652452777126 -1.79461914583 1.57075075308 0.0838128465514 -1.82196410133 1.57107893636 0.329996508029 0.322560402907 
546 231101 2.0 60.0 7.390278043e-08 0.5 10.0 20.0 2 0.00428653387951 0.000321427801397 1.34224654612 1.57038329059 0.0414559281641 1.31431967011 1.56944296387 0.666226455029 0.492935203129 0.000647421942403 -1.79932777584 1.57128350106 0.0834935784282 -1.82672756364 1.57124435255 0.329487011091 0.474443632738 
547 231110 2.0 60.0 7.390278043e-08 0.5 20.0 10.0 2 0.00376545987591 0.000320685557976 1.34373973379 1.57101057986 0.0413472478534 1.31499645161 1.57067666525 0.664088293448 0.789730866249 0.000639795525348 -1.79771515532 1.57135008584 0.0826152953117 -1.82623364564 1.57184310298 0.332146246676 0.187769848549 
548 231111 2.0 60.0 7.390278043e-08 0.5 20.0 20.0 2 0.00389737018052 0.000315297739292 1.33917390932 1.5703933599 0.0408167148761 1.31013991805 1.57058573733 0.66644758299 0.659052188964 0.000635695891598 -1.80224787417 1.57063543825 0.0824287882998 -1.83112420829 1.57075441198 0.329655046829 0.321198999745 
549 231200 2.0 60.0 7.390278043e-08 1.0 10.0 10.0 2 0.00349151068981 0.00048439423643 -1.79788286771 1.57090405013 0.0623856124869 -1.82553379356 1.57115532524 0.498522188295 0.485442317167 0.000484960918774 1.34383606144 1.57068937181 0.0624522268407 1.3161845064 1.57040920349 0.497986301015 0.480170414123 
550 231201 2.0 60.0 7.390278043e-08 1.0 10.0 20.0 2 0.00401462223057 0.00047706501936 1.33861826831 1.57044506528 0.0617353113661 1.31009980779 1.56999418393 0.499345211049 0.329156898598 0.000479576925139 -1.80218174647 1.57076089796 0.0620377050844 -1.83035515386 1.57074090694 0.496640166721 0.643975042161 
551 231210 2.0 60.0 7.390278043e-08 1.0 20.0 10.0 2 0.00401462223057 0.00047706501936 1.33861826831 1.57044506528 0.0617353113661 1.31009980779 1.56999418393 0.499345211049 0.329156898598 0.000479576925139 -1.80218174647 1.57076089796 0.0620377050844 -1.83035515386 1.57074090694 0.496640166721 0.643975042161 
552 231211 2.0 60.0 7.390278043e-08 1.0 20.0 20.0 2 0.00422924895813 0.000471182261796 -1.80450033898 1.57065417026 0.0612084731227 -1.83424168623 1.57050413154 0.498071355366 0.490358309317 0.000471282771267 1.33704057651 1.5704949589 0.0612124039406 1.30744219477 1.5701012109 0.497699395676 0.488499068767 
553 232000 2.0 60.0 6.454309092e-07 0.1 10.0 10.0 2 0.0064535540792 0.000197030163355 1.35030088391 1.57035881255 0.0247729996393 1.32915121704 1.56917273894 0.909352092361 0.89460016816 0.00202883438728 -1.79036749367 1.57126375004 0.255480771038 -1.81178889567 1.57133892841 0.0841943535597 0.073410741452 
554 232001 2.0 60.0 6.454309092e-07 0.1 10.0 20.0 2 0.00537863035279 0.000196897462305 1.34369179694 1.56881193219 0.02479217845 1.32001538614 1.56754259658 0.908708939613 0.839146784111 0.00200761392407 -1.7975485735 1.57086741747 0.253420529025 -1.81958103828 1.57098924777 0.0859124300341 0.127284468713 
555 232010 2.0 60.0 6.454309092e-07 0.1 20.0 10.0 2 0.00672749682522 0.000193652809512 1.34679783899 1.57052453342 0.0244293303807 1.32410892666 1.56960771802 0.908181705637 0.946885512444 0.00197371229032 -1.79613098075 1.57039623691 0.249628882564 -1.81907114471 1.57050174945 0.0850907975374 0.0374082906483 
556 232011 2.0 60.0 6.454309092e-07 0.1 20.0 20.0 2 0.00518086602243 0.0001932771641 1.34514921702 1.56985735803 0.0244874828124 1.32447619824 1.56891725395 0.90834199979 0.908282732076 0.00195853920895 -1.80067540847 1.57084902906 0.248419520868 -1.82413745399 1.57087547684 0.0864771341879 0.0738117619469 
557 232100 2.0 60.0 6.454309092e-07 0.5 10.0 10.0 2 0.00497518958899 0.000695371293653 1.32797121523 1.57043046454 0.0888260639144 1.30301515101 1.57036173579 0.665115001716 0.644767389246 0.00139594887593 -1.81403756269 1.57091988993 0.17838640013 -1.83901737773 1.5709165315 0.329909808695 0.318625435986 
558 232101 2.0 60.0 6.454309092e-07 0.5 10.0 20.0 2 0.00477659459304 0.000687462043843 1.32267714052 1.57095087511 0.0881446087923 1.29665502537 1.57142434699 0.665088928366 0.505196620029 0.00137906797301 -1.81844191875 1.57105367537 0.176997987331 -1.84421219713 1.57142833988 0.330134477041 0.46030100315 
559 232110 2.0 60.0 6.454309092e-07 0.5 20.0 10.0 2 0.00471641303968 0.00068264124772 1.32704288578 1.57063686662 0.0876526484133 1.3016282547 1.57039488471 0.665431411932 0.782419141452 0.00137149792583 -1.81563249934 1.57082217651 0.176129348495 -1.84149670356 1.57070868703 0.329852175028 0.192772254959 
560 232111 2.0 60.0 6.454309092e-07 0.5 20.0 20.0 2 0.00488918764736 0.00067481658996 1.32371386019 1.57082416294 0.0869646232459 1.29656336579 1.57158459306 0.664354740387 0.661978183813 0.00134953695162 -1.81801320533 1.57097428287 0.174011766023 -1.84474233076 1.57107628117 0.330756071966 0.313526845611 
561 232200 2.0 60.0 6.454309092e-07 1.0 10.0 10.0 2 0.00483659221588 0.00103329436438 -1.81846525134 1.57061687515 0.132354993614 -1.8441922079 1.57070407158 0.497607374332 0.482103526035 0.00103292403022 1.32299302347 1.57079757865 0.132330683276 1.2974993783 1.57099456966 0.497556033452 0.483770576278 
562 232201 2.0 60.0 6.454309092e-07 1.0 10.0 20.0 2 0.00508243815968 0.00101706538303 1.32081717962 1.57084776273 0.130815004433 1.29437628054 1.5707133458 0.498766314423 0.3244600265 0.00102358845806 -1.81952067504 1.57135547612 0.131756011286 -1.84558277935 1.57163023965 0.496151247417 0.644218553379 
563 232210 2.0 60.0 6.454309092e-07 1.0 20.0 10.0 2 0.00508243815968 0.00101706538303 1.32081717962 1.57084776273 0.130815004433 1.29437628054 1.5707133458 0.498766314423 0.3244600265 0.00102358845806 -1.81952067504 1.57135547612 0.131756011286 -1.84558277935 1.57163023965 0.496151247417 0.644218553379 
564 232211 2.0 60.0 6.454309092e-07 1.0 20.0 20.0 2 0.00448853780901 0.00100368240978 -1.82195902044 1.57090962004 0.129742324945 -1.84934753293 1.57103484973 0.49777728666 0.488910366745 0.00100349064271 1.31977013616 1.57054514691 0.129700099651 1.29230089707 1.57055279585 0.497734175531 0.48869519505 
565 233000 2.0 60.0 6.006979232e-06 0.1 10.0 10.0 2 0.00465759466338 0.000445905051257 1.32570327935 1.57031543157 0.0552903116479 1.30528102034 1.56587706748 0.909724072662 0.903262111342 0.00458437845945 -1.81376906888 1.57073620632 0.57096462655 -1.83198090229 1.57054809851 0.0856183326748 0.0725303029012 
566 233001 2.0 60.0 6.006979232e-06 0.1 10.0 20.0 2 0.00426558874843 0.000443035081872 1.31926487871 1.57144302301 0.0552497342543 1.30279988233 1.57168501592 0.909653256253 0.834681099587 0.00454669391184 -1.82181527782 1.57088235436 0.567616572682 -1.84041631662 1.57081221327 0.0860811549984 0.13704818941 
567 233010 2.0 60.0 6.006979232e-06 0.1 20.0 10.0 2 0.00425642287116 0.000438372635815 1.32438470455 1.57016885202 0.0547069552469 1.30806942093 1.56521352867 0.909259844944 0.947473774675 0.00447600672051 -1.81905773411 1.57144552144 0.55981440681 -1.83826195721 1.57140302901 0.0864837321847 0.039526158656 
568 233011 2.0 60.0 6.006979232e-06 0.1 20.0 20.0 2 0.00397684094735 0.000433450511449 1.32017003933 1.56789880092 0.0542288432055 1.3031533908 1.56547256741 0.909620075657 0.910572802367 0.00444072463645 -1.82374455686 1.57087267085 0.556416341074 -1.84340027145 1.57081453523 0.0864030833953 0.0747010084094 
569 233100 2.0 60.0 6.006979232e-06 0.5 10.0 10.0 2 0.00415523228783 0.00156746454507 1.30654304107 1.57119050691 0.197431722824 1.28489516464 1.57160924974 0.665973134874 0.658362924094 0.0031559969113 -1.83403831118 1.57100042174 0.397965893034 -1.85475560893 1.57087298353 0.329871632838 0.304910203004 
570 233101 2.0 60.0 6.006979232e-06 0.5 10.0 20.0 2 0.00402133362764 0.0015482134347 1.30199669901 1.57031152312 0.195768336677 1.28040438655 1.57016493175 0.666373366911 0.500318346758 0.00311971510814 -1.83849824804 1.57069600705 0.394796331022 -1.85995209134 1.57049255985 0.329605299462 0.469512824046 
571 233110 2.0 60.0 6.006979232e-06 0.5 20.0 10.0 2 0.00356306478033 0.00154103110512 1.3053100751 1.57168004229 0.195015392526 1.28462939916 1.57262521478 0.666384190969 0.788172588661 0.00310165506432 -1.83781014849 1.57121444897 0.392684963654 -1.85970985273 1.57086691542 0.330052744251 0.193004290924 
572 233111 2.0 60.0 6.006979232e-06 0.5 20.0 20.0 2 0.00382146985409 0.00152546087693 1.30155293048 1.57094213069 0.193676207526 1.27930338645 1.57114870428 0.666136565426 0.663973102587 0.00306857435436 -1.84021446828 1.57101034943 0.38964378834 -1.86271866975 1.57120176594 0.330041964719 0.316628773844 
573 233200 2.0 60.0 6.006979232e-06 1.0 10.0 10.0 2 0.00367688889186 0.00233810567163 -1.83707403005 1.57106537456 0.295303107914 -1.85818405777 1.57111333689 0.49817259877 0.483276885245 0.00233804194807 1.30450977618 1.57087190705 0.295345611422 1.28347400272 1.5711676604 0.498150512338 0.483483654956 
574 233201 2.0 60.0 6.006979232e-06 1.0 10.0 20.0 2 0.00368370198821 0.00229926118239 1.30163853098 1.57082980516 0.291386638523 1.27918600118 1.57062598812 0.499385017022 0.315516338295 0.00231129661082 -1.83858741384 1.57085682765 0.292937925735 -1.86051463482 1.57082752762 0.49693128099 0.660073636524 
575 233210 2.0 60.0 6.006979232e-06 1.0 20.0 10.0 2 0.00368370198821 0.00229926118239 1.30163853098 1.57082980516 0.291386638523 1.27918600118 1.57062598812 0.499385017022 0.315516338295 0.00231129661082 -1.83858741384 1.57085682765 0.292937925735 -1.86051463482 1.57082752762 0.49693128099 0.660073636524 
576 233211 2.0 60.0 6.006979232e-06 1.0 20.0 20.0 2 0.00340450149086 0.00227474741942 1.30037587776 1.57055789697 0.289432472822 1.27721880156 1.57023665216 0.498306168398 0.491390589005 0.00227488351503 -1.84141940076 1.57070375436 0.289482436156 -1.86467909185 1.57035239652 0.498289330111 0.491304846141 
577 300000 3.0 0.0 9.4379095486e-10 0.1 10.0 10.0 1 0.010984062999 2.13509816255e-07 -1.59340172558 2.23066045406 4.16692952759e-05 -1.58126039202 1.9267337207 0.989015937001 0.901507573198 7.33728602249e-05 -2.58606894233 1.73575825927 0.0068183792272 -2.4617519905 1.72893031494 7.99636478677e-05 0.000202600463824 
578 300001 3.0 0.0 9.4379095486e-10 0.1 10.0 20.0 1 0.0121380280881 5.54406584349e-08 2.47577637741 2.14368480961 2.17697307212e-05 -1.65852298081 1.46112887432 0.987861971912 0.892481632812 8.56161920629e-05 -2.64497108029 1.79833405439 0.00866528316456 -2.55349230259 1.79437721238 6.04410460686e-05 0.0 
579 300010 3.0 0.0 9.4379095486e-10 0.1 20.0 10.0 1 0.0173912207092 6.16038810503e-07 -1.5236624681 1.71944748327 9.60949346456e-05 -1.57504250213 1.6728599482 0.982608779291 0.908590320448 6.54472136344e-05 -0.750870479792 0.433929525149 0.0055541629445 -0.951196939759 0.551500007654 6.8684901817e-05 0.0 
580 300011 3.0 0.0 9.4379095486e-10 0.1 20.0 20.0 1 0.0175357983327 3.45201937627e-07 -1.45232444043 1.85913291298 5.38476656001e-05 -1.53838291928 1.73027269012 0.982464201667 0.911338785846 7.88610789548e-05 -0.261630655924 1.91010354556 0.00764449222592 -0.365441464395 1.90499052713 4.70923164878e-05 0.000238099005119 
581 300100 3.0 0.0 9.4379095486e-10 0.5 10.0 10.0 1 0.0237432145889 1.22688024366e-07 2.42539980509 2.58564627667 2.94970149718e-05 -1.78410546261 1.81276040835 0.976256785411 0.789918280932 0.000130265159559 -0.178368460506 1.63629465151 0.0148224588138 -0.199538148037 1.63381638929 0.0001394891492 0.000199779635353 
582 300101 3.0 0.0 9.4379095486e-10 0.5 10.0 20.0 1 0.0312697100908 1.07716205431e-06 1.57599386745 1.62971124126 0.000113756622505 1.51190683752 1.5814755836 0.968730289909 0.772230088046 8.15471338631e-05 -0.349139124143 1.53104583402 0.00804878374733 -0.405440241143 1.53028022386 0.000105455912682 0.000327221669341 
583 300110 3.0 0.0 9.4379095486e-10 0.5 20.0 10.0 1 0.0347089421046 8.26742570018e-07 -1.50213584728 1.73749049428 0.000132333383192 -1.50558173945 1.7043528099 0.965291057895 0.795644821122 0.00012937680917 -3.09438562306 0.61020142217 0.0147288330632 -3.07550010052 0.610423790404 8.85681317272e-05 0.000134395494656 
584 300111 3.0 0.0 9.4379095486e-10 0.5 20.0 20.0 1 0.0437980867823 4.1606623818e-07 1.47167422839 1.82719362951 3.10703385632e-05 1.31938852714 1.99006221821 0.956201913218 0.788580607317 0.000167792942397 -3.06585102733 1.47856170552 0.0198632960262 -3.05847053061 1.475426144 0.000186838898056 0.000588261044212 
585 300200 3.0 0.0 9.4379095486e-10 1.0 10.0 10.0 1 0.0276836014308 2.56691244143e-07 1.05921267472 1.25474375459 3.23519371382e-05 1.01982333961 1.35364431793 0.972316398569 0.763169751544 0.000111083439624 -0.149030937553 2.97956163763 0.0121404660804 -0.174408467598 2.98544340724 0.000237662474095 0.0 
586 300201 3.0 0.0 9.4379095486e-10 1.0 10.0 20.0 1 0.0366159908254 1.26738435013e-06 1.68138797 1.41753722565 0.000164355069979 1.71714501644 1.43185066951 0.963384009175 0.764518690603 8.27565004871e-05 -2.85733681722 1.29157285171 0.00814749563621 -2.83191494704 1.29747650789 0.000108778513515 0.000293441030727 
587 300210 3.0 0.0 9.4379095486e-10 1.0 20.0 10.0 1 0.0366159908254 1.26738435013e-06 1.68138797 1.41753722565 0.000164355069979 1.71714501644 1.43185066951 0.963384009175 0.764518690603 8.27565004871e-05 -2.85733681722 1.29157285171 0.00814749563621 -2.83191494704 1.29747650789 0.000108778513515 0.000293441030727 
588 300211 3.0 0.0 9.4379095486e-10 1.0 20.0 20.0 1 0.0521384995825 2.32334764493e-07 -2.7660508217 1.41320157412 3.17508539085e-05 -2.84240996155 1.42619238813 0.947861500417 0.75471205931 9.63809471356e-05 -0.290299293206 2.96206720928 0.0101919350422 -0.324465844754 2.95901744101 0.00025606303707 0.000586745095515 
589 301000 3.0 0.0 7.390278043e-08 0.1 10.0 10.0 1 0.0641047943182 5.755787764e-06 -1.47182401755 1.71190580555 0.000656862879672 -1.46066817177 1.74185239302 0.935895205682 0.778508882353 0.000363945336202 -0.0526512212347 1.56488708024 0.0362241230301 -0.114292664303 1.56510332701 0.000524558541928 0.000584398416134 
590 301001 3.0 0.0 7.390278043e-08 0.1 10.0 20.0 1 0.0589979593427 4.88242486452e-06 -1.70410771955 1.83526434276 0.000581845805882 -1.68824405352 1.76538284599 0.941002040657 0.765368661454 0.000278621991461 -0.180642482694 2.15364321816 0.0233510526313 -0.333680395824 2.12171952022 0.00043564309409 0.000179955028101 
591 301010 3.0 0.0 7.390278043e-08 0.1 20.0 10.0 1 0.0650026150556 1.02090215154e-05 -1.61277165821 1.54290156574 0.00114509673498 -1.63315192022 1.55206735402 0.934997384944 0.777187097005 0.000511125634203 0.00672861793927 0.577452549978 0.0569730780149 -0.0481073554643 0.580040660809 0.00075877823507 0.000475510799434 
592 301011 3.0 0.0 7.390278043e-08 0.1 20.0 20.0 1 0.0611991451574 9.45415258558e-06 -1.57199116427 1.58202037157 0.00109073935445 -1.57371653493 1.57739686206 0.938800854843 0.778665028581 0.000344216829288 -3.01839545196 0.984853195042 0.0335182964081 -2.93119859042 0.992561288222 0.000519355360576 0.000585636467 
593 301100 3.0 0.0 7.390278043e-08 0.5 10.0 10.0 1 0.431776869835 1.82742657475e-05 -0.477589810032 2.33607242163 0.00166023525866 -0.373902641306 2.37244672063 0.568223130165 0.362100073567 0.000294838113801 -3.09293628683 1.16803719644 0.0285200839921 -3.07726877739 1.17979321243 0.0180724658752 0.0133526165871 
594 301101 3.0 0.0 7.390278043e-08 0.5 10.0 20.0 1 0.377937944791 2.72028916717e-06 -0.42031449119 2.3434810726 0.000215994949486 1.19860698304 1.86686918342 0.622062055209 0.377535552134 0.000341390044778 -3.11105666782 1.09953370375 0.0344559634671 -3.09654777012 1.10021878439 0.0128513736168 0.0107392108066 
595 301110 3.0 0.0 7.390278043e-08 0.5 20.0 10.0 1 0.394704165814 1.4565172689e-05 -1.76307508839 1.16679269028 0.00154893201485 -1.77264097269 1.16842998359 0.605295834186 0.371441744033 0.000517557374428 -3.05270917764 2.70203609355 0.0589429077964 -3.03127716666 2.70018353123 0.0104468534806 0.00697729719177 
596 301111 3.0 0.0 7.390278043e-08 0.5 20.0 20.0 1 0.371462952595 8.86377309432e-06 -2.29840455291 1.30788433101 0.000777511340895 -2.32529057382 1.43380991065 0.628537047405 0.380754237412 0.000242591523633 -0.0788192102041 0.965471470258 0.0207779875262 -0.110943095202 0.947696524434 0.019003183995 0.0146880412609 
597 301200 3.0 0.0 7.390278043e-08 1.0 10.0 10.0 1 0.627523663927 3.18105063562e-05 -3.13018738873 2.59317465855 0.00284486393543 -3.11877399268 2.65926727156 0.372476336073 0.221929392166 0.000220382979837 -0.00326181686697 1.04344388331 0.0201887939319 0.00133442182537 1.04080206758 0.0465530852692 0.02964052372 
598 301201 3.0 0.0 7.390278043e-08 1.0 10.0 20.0 1 0.526703814421 1.62852268854e-05 2.23721224113 2.64403082802 0.00188518174418 2.14677925873 2.58730567397 0.473296185579 0.263356970496 0.000287905130889 3.03248562771 0.215342316577 0.0285938307832 3.00822028007 0.219948676267 0.0286968722775 0.0191187803498 
599 301210 3.0 0.0 7.390278043e-08 1.0 20.0 10.0 1 0.526703814421 1.62852268854e-05 2.23721224113 2.64403082802 0.00188518174418 2.14677925873 2.58730567397 0.473296185579 0.263356970496 0.000287905130889 3.03248562771 0.215342316577 0.0285938307832 3.00822028007 0.219948676267 0.0286968722775 0.0191187803498 
600 301211 3.0 0.0 7.390278043e-08 1.0 20.0 20.0 1 0.477634640844 6.77313840208e-06 0.0485428226669 1.30754245433 0.000584674527676 0.0920799987928 1.20195076052 0.522365359156 0.290325737023 0.000283595826128 -3.13987417584 0.731286753834 0.0275441113883 3.13949107556 0.736343053737 0.0193962128482 0.0133819528093 
601 302000 3.0 0.0 6.454309092e-07 0.1 10.0 10.0 1 0.089918141289 2.22347105845e-05 -1.58405745122 1.63161275473 0.00242809489157 -1.56346530468 1.58290934651 0.910081858711 0.686302465013 0.000734512322538 0.127761516552 2.566975117 0.0722203274986 0.0224192676294 2.57148664303 0.000568258129675 0.0 
602 302001 3.0 0.0 6.454309092e-07 0.1 10.0 20.0 1 0.0835355242625 1.62961135063e-05 -1.54163825491 1.57007893516 0.00162019244983 -1.57233136956 1.57406829101 0.916464475737 0.685632803532 0.000731451468704 3.08617224884 0.963796565851 0.0720141732811 -3.12262089297 0.970188780268 0.000394957455903 0.0 
603 302010 3.0 0.0 6.454309092e-07 0.1 20.0 10.0 1 0.0942981653626 2.40941086058e-05 -1.51745452244 1.54991550941 0.00262566274109 -1.4930485843 1.55285682269 0.905701834637 0.683404289995 0.000835528224638 0.145408508406 2.05393092038 0.0873286885242 0.0977504043176 2.05752630523 0.000414725528501 0.000125062392404 
604 302011 3.0 0.0 6.454309092e-07 0.1 20.0 20.0 1 0.0890397566381 2.19755279012e-05 -1.52726095036 1.55108184092 0.00237037421542 -1.48753097288 1.51744810118 0.910960243362 0.689871241937 0.000816199201301 2.91005361208 2.67220660205 0.0847521091692 3.00970956683 2.67443164752 0.000812383879223 0.000121597095141 
605 302100 3.0 0.0 6.454309092e-07 0.5 10.0 10.0 0 1.0 0.000327444360709 -0.159774859622 1.31104358986 0.0324945900769 -0.153099233807 1.29760498489 0.0535097681241 0.0226135678011 0.000352788491735 -2.85270523064 2.53425642098 0.0358537061386 -2.86758719032 2.52970135975 0.0368879708517 0.0183803816512 
606 302101 3.0 0.0 6.454309092e-07 0.5 10.0 20.0 2 0.803879561779 0.000182664522741 -0.240041991799 1.926290665 0.0158033728239 -0.242593735243 1.87921260447 0.113920908777 0.0493713628965 0.000296534523455 -3.00672538142 1.38038597817 0.0276076847245 -2.98932354708 1.37428725691 0.0821995294433 0.0381051296864 
607 302110 3.0 0.0 6.454309092e-07 0.5 20.0 10.0 2 0.691864420608 7.40912414286e-05 -1.31320114658 0.931018431278 0.00739629232048 -1.42986022208 1.009205753 0.255936891752 0.0867073796798 0.000308135009595 -2.83712133538 2.40235228706 0.028235716549 -2.80253729172 2.38884387876 0.0521986876406 0.0218912046695 
608 302111 3.0 0.0 6.454309092e-07 0.5 20.0 20.0 1 0.652468735352 5.70302549488e-05 -2.07711329984 1.96655948559 0.00589269440924 -2.08148418149 1.94456598496 0.347531264648 0.14427139324 0.000589680580744 -0.085573288469 1.16381652739 0.0597915139359 -0.0979569807485 1.16352127983 0.0163769396368 0.00948525760627 
609 302200 3.0 0.0 6.454309092e-07 1.0 10.0 10.0 0 1.0 0.000410557146783 -3.03490680795 3.09643395285 0.044241826094 -3.1143614221 3.08347212635 0.034060532226 0.0169220494987 0.000500692042469 -3.13892209426 1.7993972945 0.0543123266329 -3.13831057965 1.79661391431 0.032872557401 0.0159022774918 
610 302201 3.0 0.0 6.454309092e-07 1.0 10.0 20.0 0 1.0 0.000325470478058 0.0491635500017 2.1379893313 0.0344791904521 0.0599031692621 2.11686667574 0.0418730299418 0.0183821437021 0.000363399612955 3.01889761797 0.254727993601 0.0381788091982 3.00825018564 0.262955886559 0.0398119433123 0.0178996386026 
611 302210 3.0 0.0 6.454309092e-07 1.0 20.0 10.0 0 1.0 0.000325470478058 0.0491635500017 2.1379893313 0.0344791904521 0.0599031692621 2.11686667574 0.0418730299418 0.0183821437021 0.000363399612955 3.01889761797 0.254727993601 0.0381788091982 3.00825018564 0.262955886559 0.0398119433123 0.0178996386026 
612 302211 3.0 0.0 6.454309092e-07 1.0 20.0 20.0 2 0.867358812997 0.000139023352591 0.012909158586 2.60770269696 0.0123198456457 0.0142555045212 2.56742140137 0.0749612816923 0.0305774505392 0.00026524112507 -0.029924205122 0.107334296927 0.0261847510649 -0.0792876273615 0.0897153681623 0.0576799053112 0.0260260360324 
613 303000 3.0 0.0 6.006979232e-06 0.1 10.0 10.0 1 0.112305508941 4.78507037918e-05 -1.56602678846 1.46500992714 0.00453385912199 -1.61409456746 1.40777371723 0.887694491059 0.550019853578 0.00133171265256 3.08351336778 2.0037200319 0.12092718109 -3.11894723575 2.01164396745 0.000528451931775 0.000166477811933 
614 303001 3.0 0.0 6.006979232e-06 0.1 10.0 20.0 1 0.108002589413 4.37630819272e-05 -1.50775930338 1.49875548952 0.00471569375119 -1.45031766729 1.44292593662 0.891997410587 0.55968663312 0.00125077005814 0.0532501132698 2.1770176626 0.108653467785 -0.0945172982333 2.1801576691 0.000302047191541 0.0 
615 303010 3.0 0.0 6.006979232e-06 0.1 20.0 10.0 1 0.122823134887 4.484513575e-05 -1.53663078279 1.45607494104 0.00491256434821 -1.50725523721 1.46110227496 0.877176865113 0.582219541461 0.00172649541095 0.168902001384 1.61218071291 0.178023764895 0.13986738007 1.61609574693 0.000259951957108 0.0 
616 303011 3.0 0.0 6.006979232e-06 0.1 20.0 20.0 1 0.114895939608 3.76082128942e-05 -1.52950209253 1.48982764702 0.00401887803957 -1.50622193232 1.5121211356 0.885104060392 0.595299873368 0.00150020953424 0.274137757811 0.389169756108 0.14593160947 0.1462839684 0.379594144325 0.000278384576306 0.0 
617 303100 3.0 0.0 6.006979232e-06 0.5 10.0 10.0 0 1.0 0.000505178716807 -0.965947743846 0.231748263612 0.0526379046848 -0.957794756581 0.227400566265 0.0572455273745 0.00667439184656 0.00046252996541 -0.250467886499 2.10510894177 0.0461272435242 -0.250565292004 2.12016072555 0.0306918869201 0.00247920588229 
618 303101 3.0 0.0 6.006979232e-06 0.5 10.0 20.0 2 0.824564364581 0.000194765234607 -2.62947017587 2.48187984663 0.0192138626645 -2.65380542491 2.37383324863 0.0985657742261 0.0182132291541 0.000602138151551 -0.355673521374 0.298617100804 0.05579780039 -0.421699472249 0.276637184711 0.0768698611926 0.0143347969136 
619 303110 3.0 0.0 6.006979232e-06 0.5 20.0 10.0 2 0.812618536316 0.00020086023442 -0.60964512771 0.702903388478 0.0200086799383 -0.757300918659 0.568106878304 0.151800635947 0.031259294688 0.000474473451385 -2.2374347901 2.94307597243 0.0550710016806 -2.07090750144 2.98161978584 0.035580827737 0.00708614746535 
620 303111 3.0 0.0 6.006979232e-06 0.5 20.0 20.0 1 0.696166217144 0.000132936954757 -2.71161820692 1.25078833025 0.0130759913224 -2.68266485086 1.26452880162 0.303833782856 0.0719053271758 0.000804191686878 -0.0716040102878 1.44031272374 0.0715249872769 -0.0735848692332 1.40365261469 0.0269609753237 0.00638792911669 
621 303200 3.0 0.0 6.006979232e-06 1.0 10.0 10.0 0 1.0 0.000353246917321 3.06500055927 2.09458142619 0.0414604125149 3.09928514688 2.07667821915 0.017543578872 0.000312190536933 0.00123171287294 3.12678004227 0.523221433762 0.138560348757 3.1285725908 0.53065365687 0.0104670945634 0.00110722723883 
